mse,psnr,histogram_compare,ssim,entropy,avgObjArea,displacedObjects,class
16.616319444444443,35.925455280615026,0.05378498812568589,0.9789637442289707,330,31,51.17741935483871,0
6.2950906635802468,40.14078371553645,0.02102252111126869,0.99355194717166051,706,8,79.875,0
6.6803264853395063,39.882826727461868,0.021923636680323797,0.99289369874758715,309,11,85.95454545454545,0
7.1445915316358022,39.591029563801811,0.023108864402240893,0.99256224874308019,387,19,56.1578947368421,0
5.9532335069444446,40.383274434113048,0.02326376797449121,0.99323330098671891,157,17,75.79411764705883,0
5.7534963348765435,40.531485200945987,0.02260839544364902,0.99377711490707499,396,15,54.0,0
9.5633077739197532,38.324722280589441,0.02369503821945402,0.99072857095530575,229,18,31.88888888888889,0
10.398594232253087,37.961057291115182,0.02320537484076645,0.98965965229147568,535,19,22.657894736842106,0
17.648654513888889,35.663687593291748,0.025481173264034672,0.98361533580190375,536,15,46.36666666666667,0
21.082947530864196,34.891490329373369,0.026470357657545556,0.98041447429154871,286,11,61.86363636363637,0
25.57351948302469,34.052898601831956,0.02897463091968715,0.97844316025669709,402,8,78.8125,0
25.45284770447531,34.073439819297967,0.03036149580384186,0.97889897217941835,525,7,73.5,0
28.540786554783949,33.576144232141836,0.06487868361099695,0.9661309976780027,481,61,34.68032786885246,0
7.1686680169753085,39.576418923153419,0.020737480109491984,0.99404740851229767,400,1,202.0,0
1.8867066936728396,45.373759706235901,0.017420465469473463,0.99791201699798582,363,21,34.904761904761905,0
3.7291666666666665,42.41468567263604,0.019901906997276706,0.99661902258046486,324,13,35.65384615384615,0
13.048767843364198,36.975108564037114,0.024789679410328447,0.98958150196322658,259,20,24.875,0
25.060366030092592,34.140929508862158,0.02169772405712876,0.98144198333803412,585,9,62.888888888888886,0
34.266288097993829,32.782132989203532,0.027142332293649696,0.97482604296773279,475,7,83.78571428571429,0
35.210081500771608,32.664133305351754,0.025102292248551594,0.97198566902343175,325,5,141.4,0
28.438994984567902,33.591661162211743,0.027526203993617854,0.97470121696518819,436,9,81.88888888888889,0
15.41160300925926,36.252325474662562,0.025242761137357038,0.985381418669524,608,13,51.65384615384615,0
9.5029296875,38.352228449509695,0.027228395555744033,0.99011991719498649,561,19,44.60526315789474,0
8.5502989969135808,38.810990589538633,0.025130218284285466,0.99064251527920533,492,15,86.16666666666667,0
18.575147087191358,35.44148099463419,0.05451056772994121,0.97152988036399968,285,56,48.142857142857146,0
5.5568938078703702,40.682482633621035,0.02097729543784568,0.99425419976412477,323,3,48.333333333333336,0
6.027440200617284,40.32947450515352,0.024337555307512772,0.99188316162152013,384,23,60.52173913043478,0
3.9289520640432101,42.188036307195091,0.027586281786052217,0.99474615071634298,309,37,28.41891891891892,0
3.6165605709876543,42.547846177100652,0.026419340219237048,0.99513364744671395,284,28,42.607142857142854,0
3.2969835069444446,42.949635862637123,0.02616989633786938,0.99537096977851125,605,28,34.94642857142857,0
4.4587311921296298,41.638690704635344,0.025835613490350094,0.99451694328387497,343,35,29.02857142857143,0
3.5425829475308643,42.637603330752434,0.027735166511577515,0.99488241351226681,468,36,35.958333333333336,0
3.7709177276234569,42.36633303622439,0.02235866571801639,0.99538773404544689,595,34,36.455882352941174,0
2.7428867669753085,43.748724816238763,0.023892985788203064,0.99497627844655467,346,30,42.68333333333333,0
3.6173683449074074,42.546876270535321,0.025326497927169667,0.99508582748629237,293,40,16.4,0
3.167920524691358,43.123060831906514,0.028224190173639842,0.9947139021894984,396,42,29.416666666666668,0
15.489884741512345,36.230321746330048,0.04510162598679746,0.97367631766078278,461,52,55.57692307692308,0
0.57790798611111116,50.512216648441246,0.018726717054204513,0.99784686109280063,562,11,22.0,0
0.42885561342592593,51.807692618000509,0.010888162118052679,0.9994644705497705,273,13,68.57692307692308,0
0.85939911265432101,48.788854599369806,0.014539791573254442,0.99872753702971728,514,22,28.977272727272727,0
1.142578125,47.551944557615606,0.017804357946921014,0.99844614925439057,276,12,42.375,0
2.5165171682098766,44.122804632762666,0.015997869655232443,0.99662672464871382,316,21,57.404761904761905,0
2.1193576388888888,44.868761113349613,0.016921288074156656,0.99771154625262637,484,22,21.0,0
3.2621166087962963,42.995808794390619,0.01944332618515577,0.99620992601939795,715,15,65.7,0
6.6396846064814818,39.909329105537907,0.022175315087300966,0.99232088097428395,498,22,21.113636363636363,0
8.9909456983024683,38.592749861587606,0.023467153055507027,0.99107100711418017,105,2,83.0,0
8.7048611111111107,38.733185146689245,0.028818037091242865,0.98962557353783154,446,9,22.666666666666668,0
4.2280574845679011,41.869394775350479,0.02704529688267706,0.99462653363805886,196,34,40.14705882352941,0
16.100019290123456,36.062539644889078,0.04748536371880697,0.97292447995631559,102,62,44.50806451612903,0
3.0817780671296298,43.242790008824613,0.023273714852409727,0.9959389047022793,303,15,93.53333333333333,0
3.8041811342592591,42.328191733868564,0.021713796721944144,0.9958650004463786,416,18,52.55555555555556,0
2.8318142361111112,43.610156001545434,0.020660187801837638,0.99609234078784503,312,15,61.9,0
4.1130039544753085,41.989212338031841,0.020266406853202107,0.99522574450974699,589,21,47.666666666666664,0
3.4560305748456792,42.745027849233153,0.02389042574865445,0.9956852466006475,325,18,73.69444444444444,0
1.8124879436728396,45.548052344600634,0.020328366574690653,0.9977661630861584,285,30,38.733333333333334,0
1.8831018518518519,45.382065504099451,0.019475251471409605,0.99756234070329619,536,27,54.22222222222222,0
2.4288676697530862,44.276765067715289,0.020959701494843313,0.99728806832711347,376,17,28.647058823529413,0
1.6524884259259258,45.94941934509994,0.01695594007725372,0.99805745576614735,430,22,33.25,0
1.0535300925925926,47.904334157408222,0.02032885275455209,0.99865047309425314,518,20,34.625,0
0.74886670524691357,49.386758386656766,0.019843600125519667,0.99890561678727741,256,31,25.548387096774192,0
10.645809220679013,37.859016817804473,0.05859224742328224,0.98144342573383891,144,55,48.18181818181818,0
1.7390890239197532,45.72758546773467,0.015176145262613024,0.99780163801960908,309,1,133.0,0
2.7906659915123457,43.673725009910981,0.01654124373547086,0.99727316812347455,421,1,110.5,0
1.7026065779320987,45.819660539341385,0.010968491578428103,0.99816032092895735,573,11,34.81818181818182,0
1.5536988811728396,46.217135078681004,0.011579182867725647,0.99854633112202795,278,15,9.533333333333333,0
4.1831597222222223,41.915759136538952,0.013701170724958273,0.99594429030548282,410,2,75.75,0
4.6613498263888893,41.445686636488581,0.018913437768937762,0.99420284469392906,709,14,28.964285714285715,0
2.5814766589506171,44.012121582461546,0.014567579393510515,0.99744482991414096,458,13,45.11538461538461,0
1.9526909722222223,45.224468424535182,0.015935130520765454,0.99796422830415665,434,16,60.5625,0
5.6308834876543212,40.625038197091612,0.016727313303291382,0.99474127076587193,280,6,21.666666666666668,0
6.0879991319444446,40.286057790291395,0.021387689815427977,0.9934097519113394,465,16,55.5,0
2.1524160879629628,44.801541314019147,0.015179001714277423,0.9972473508293499,434,18,56.5,0
11.389130015432098,37.565898100923654,0.056598147118636456,0.98200428562359476,636,41,57.76829268292683,0
4.8397834683641978,41.282544290991581,0.017576905675464223,0.99452700931465032,417,9,114.38888888888889,0
7.6506679205246915,39.293810091736667,0.02070304134952375,0.99235901152432304,311,14,60.142857142857146,0
15.88182388117284,36.121799851921672,0.02436481235237872,0.98498584637542508,520,13,94.61538461538461,0
23.6083984375,34.400138347526827,0.02922203472948331,0.97792592956212476,433,13,56.03846153846154,0
23.004111207561728,34.512749024502362,0.027735822396564365,0.97985660077620085,525,10,55.9,0
15.936885127314815,36.106769186014425,0.022848537348487692,0.98678066562922018,503,16,34.6875,0
9.1803023726851851,38.502233750233131,0.020415181035057562,0.99144830065605061,413,19,74.34210526315789,0
4.8868634259259256,41.240501589781786,0.02062406545444264,0.99449049175953563,266,22,21.272727272727273,0
5.1791208526234565,40.988243156513057,0.02108644269276507,0.99455734277918439,357,14,18.857142857142858,0
3.2614173418209877,42.996739847381882,0.023218342923048516,0.99625145143223781,403,14,35.57142857142857,0
1.7251519097222223,45.762530176039249,0.019808799417443793,0.99789653186662286,503,15,57.666666666666664,0
13.332609953703704,36.881651868824036,0.05659670074875682,0.9796938546067625,282,39,80.66666666666667,0
1.3615571952160495,46.790444713101834,0.017575543887247927,0.99830060966143963,537,22,29.681818181818183,0
4.6363329475308639,41.469057446023797,0.018312780742367384,0.99623555669285369,384,14,48.535714285714285,0
2.729540412808642,43.769908321362209,0.017709167191875427,0.9969178436399917,305,11,72.63636363636364,0
4.9109881365740744,41.219114758559641,0.016011525688977485,0.99568276003224132,419,8,110.0625,0
3.2828776041666665,42.968256696786007,0.01838634455118993,0.99626001311762413,351,14,73.53571428571429,0
9.0890239197530871,38.545631145025098,0.023137451680401697,0.99042004078093038,422,3,59.833333333333336,1
378.49539448302471,22.350197614777301,0.06924836368176308,0.76704380219366775,578,16,398.78125,1
211.70423418209876,24.873508166721567,0.06517295025031855,0.85821757588094261,272,38,84.85526315789474,1
342.87387876157408,22.779459604476905,0.06985143683759243,0.76843479150542959,377,15,439.6,1
2.2081886574074074,44.690441861173952,0.013310334755521663,0.99740205394303783,282,4,32.5,1
122.18437741126543,27.260646806390927,0.06788366102910368,0.8956144416168027,119,50,49.37,1
105.28321518132717,27.907212217353063,0.06500963100356344,0.90844109873016743,411,48,75.375,1
44.980999228395063,31.600512620457977,0.05157627462831019,0.96021321184564357,370,10,65.65,1
389.36746479552471,22.227207014345247,0.0712402735755582,0.76189111754227101,395,18,371.0833333333333,1
324.5160831404321,23.018441353985381,0.06945886881430431,0.7767576973401682,444,16,405.21875,1
367.80312017746911,22.474649517078049,0.06336424087053635,0.77944360358312759,94,22,270.1818181818182,1
207.83680555555554,24.95357902178683,0.06103410294202776,0.8526297639340108,212,34,116.47058823529412,1
303.68618586033949,23.306553237770267,0.06604545482419936,0.78803693470744673,331,20,307.125,1
221.70184702932099,24.673110495698381,0.06345463985706318,0.84845201226086275,350,26,141.65384615384616,1
274.79840615354937,23.740661514058921,0.06425486579809422,0.8175548476846225,265,40,134.3625,1
207.14412133487653,24.968077481578135,0.06320027130263257,0.85597726703446209,536,34,105.98529411764706,1
378.9067081404321,22.345480668027751,0.0658528357441317,0.76986335141672768,408,19,302.7105263157895,1
365.93244839891975,22.496794393950211,0.062459086768932026,0.79095993922543628,591,31,160.75806451612902,1
305.16746238425924,23.285421345348635,0.06090562678863581,0.79471573486575797,394,21,261.7142857142857,1
223.46700183256172,24.638669585903994,0.06469879138060697,0.85376055265845696,641,30,103.55,1
365.87774884259261,22.497443625557239,0.07340683656487353,0.7880271888836885,612,16,364.34375,1
373.65318769290121,22.40611669226795,0.07632162815398152,0.78763363857701996,236,18,326.4166666666667,1
353.88307773919752,22.642205651707773,0.07141884987362042,0.79248043173318483,346,25,213.8,1
128.55961853780863,27.039757857496053,0.06420450627782431,0.90349088296734048,249,22,85.29545454545455,1
338.62087673611109,22.8336663104125,0.0749616862502561,0.82085584500532838,312,30,124.66666666666667,1
330.59504002700618,22.937840273767666,0.07334046180097832,0.79650478598611973,319,18,295.8611111111111,1
285.89982397762344,23.568664728956172,0.0667617318401307,0.80848328480747678,313,24,218.27083333333334,1
108.24705825617283,27.786642581563278,0.03878647762892006,0.91947771587175597,198,25,77.5,1
203.20946662808643,25.051364249303646,0.06562632190017016,0.86226910863329975,452,30,113.0,1
254.53801359953704,24.073277102906466,0.06284932184893872,0.822953018885486,673,26,187.32692307692307,1
261.83699845679013,23.950493470323867,0.0643639307627234,0.81949635723049763,302,19,266.94736842105266,1
129.74467110339506,26.999908314026474,0.06091295517666264,0.90202090793080592,298,36,52.291666666666664,1
273.58415316358025,23.759894227647433,0.06883497548883159,0.81436475842391709,392,19,273.2894736842105,1
123.35679494598766,27.219172838458068,0.06066327718163262,0.89935548611138316,412,18,128.36111111111111,1
128.63457272376544,27.037226525810958,0.06336099481361396,0.89810319467913358,456,43,48.80232558139535,1
141.91188030478395,26.610616064616252,0.0690041034572058,0.88809794852467761,481,24,102.83333333333333,1
198.28737461419752,25.157852982508263,0.055582091527456856,0.85715349432865218,380,26,159.0,1
129.42821662808643,27.010513937315437,0.0686581273765363,0.90013795655849616,494,51,59.333333333333336,1
79.729986496913583,29.11458670326747,0.03193698363029231,0.93247803320157752,612,14,121.92857142857143,1
55.61640383873457,30.678774569489992,0.054952033480414976,0.94399485767419922,229,37,55.37837837837838,1
184.06479070216051,25.481096395348807,0.06793735161079886,0.86062193269137965,622,32,141.65625,1
157.72993827160494,26.151662275127624,0.0653739354083416,0.87122601958255497,350,36,109.79166666666667,1
19.446494020061728,35.242390464652466,0.025915693769774442,0.98136593128812055,398,16,34.25,1
128.85157455632717,27.029906309034068,0.06166671218226762,0.89184462452536706,459,41,80.08536585365853,1
113.86642795138889,27.566846640463361,0.052321761231401476,0.90776337341044211,391,36,49.90277777777778,1
132.14070939429013,26.920437268896428,0.06936759668089813,0.89259610225307251,253,32,119.140625,1
22.614366319444443,34.586959380463888,0.05973094860805426,0.97099056510278348,592,68,30.28676470588235,1
160.07799238040124,26.087487319137992,0.06915077123325744,0.87730722383785587,259,32,141.15625,1
107.73056520061728,27.807414225216146,0.056465426424460084,0.91059164545519689,82,42,82.98809523809524,1
117.44401041666667,27.432494879817906,0.05366986367165205,0.90909462031268196,508,61,38.368852459016395,1
124.26005497685185,27.187488194442011,0.05044408944770896,0.89492594643692314,392,38,102.48684210526316,1
115.84683641975309,27.491961824242974,0.04859043428219092,0.90303297352299627,468,50,47.75,1
117.85018807870371,27.41750080910597,0.05785044739725383,0.90514370896929708,134,41,91.8170731707317,1
196.57421875,25.19553802553968,0.05952418649453553,0.8794146773416589,276,25,108.64,1
106.58396026234568,27.853885079004321,0.04927514511992293,0.91086233726883647,440,56,45.330357142857146,1
108.09149546682099,27.792888354356581,0.050666339339941316,0.90948725058642188,445,56,44.955357142857146,1
99.63202883873457,28.146813867829668,0.049379154838079836,0.92032475213805875,197,10,181.5,1
97.964771412037038,28.220104314195812,0.05004069394786259,0.92164416264100568,368,8,218.75,1
126.11656057098766,27.12308242634488,0.05653958703959186,0.90103208469702611,412,42,86.76190476190476,1
231.97964891975309,24.476304740353125,0.058812527325883414,0.83460920139083028,564,33,155.6969696969697,1
115.46503665123457,27.50629863117301,0.0670719844971966,0.90783513827964868,312,40,53.3875,1
104.54404176311728,27.937810745811401,0.059019546847073945,0.90626041518478895,307,35,61.82857142857143,1
104.41034915123457,27.943368128097617,0.057131177713360626,0.90787312567778833,466,28,79.57142857142857,1
177.71152826003086,25.633647591891069,0.05925600634314267,0.8634563547430063,277,43,105.96511627906976,1
156.62944878472223,26.182069413176301,0.06032320444965442,0.87494035710222284,533,37,102.83783783783784,1
147.18982687114197,26.452025663990693,0.06203351847795919,0.87861418999352647,157,45,79.55555555555556,1
205.48124035493828,25.003081822578949,0.05972307748959204,0.84886134615972719,440,43,107.83720930232558,1
100.29337866512346,28.11808098875618,0.0585536148183526,0.91402840963525822,576,38,44.8421052631579,1
106.1111472800926,27.873193506901089,0.060272200704047034,0.91630717484410973,207,18,85.94444444444444,1
156.76607108410494,26.178282868013788,0.05238430199709884,0.88324378894922906,235,42,105.63095238095238,1
152.00940393518519,26.312099048255885,0.05482610539925201,0.89179581568151201,366,17,125.05882352941177,1
42.116632908950621,31.886267174312593,0.06041718912331762,0.95755648283044703,428,33,27.53030303030303,1
10.138153452932098,38.071215003706172,0.02467210162759807,0.99173627717402224,485,3,53.5,1
250.79271556712962,24.137654428836459,0.058183274578724624,0.85105316245004758,171,40,80.1625,1
197.38771942515433,25.177602315403526,0.054888138256451995,0.88384188484825177,439,12,225.33333333333334,1
92.575231481481481,28.465855542052537,0.03182695387017935,0.93455595445973172,380,12,101.20833333333333,1
228.41344762731481,24.543586918614594,0.06450638883094446,0.8605037456951401,435,43,72.01162790697674,1
176.11078559027777,25.672944064968661,0.05406120572779136,0.88223335151473603,447,24,113.875,1
224.17642023533949,24.624904310221105,0.06566214121561288,0.85839250413067825,469,32,97.78125,1
145.57940297067901,26.499804268863837,0.0666758978724767,0.89357792847127593,200,42,66.83333333333333,1
34.267758969907405,32.781946573375755,0.026173796656008667,0.96974386884653252,239,10,78.0,1
164.69139419367283,25.964094547876961,0.05703840061710709,0.88209241002676642,299,32,106.921875,1
191.7005931712963,25.304569041681354,0.05825024516739997,0.86674102841530376,290,30,106.86666666666666,1
101.68441358024691,28.058259724963573,0.0627275640174985,0.91437178647688144,306,39,73.56410256410257,1
200.65104166666666,25.106389421810032,0.05945664577193972,0.85868869755383326,420,39,85.67948717948718,1
219.72929928626544,24.711923901105742,0.06012962528440648,0.85263637712310547,223,40,84.975,1
178.02546296296296,25.625982370229075,0.06103381634303143,0.87604029368011016,420,31,106.95161290322581,1
189.30922067901236,25.359085932195413,0.05955655726431952,0.8689469642400468,352,42,83.70238095238095,1
31.42648051697531,33.157846142010229,0.032903194197586715,0.96870770559434416,454,47,24.5531914893617,1
190.05893132716051,25.34192077905043,0.05964869795301315,0.86329415348125715,632,39,86.14102564102564,1
190.2709659529321,25.337078378905503,0.058562613356651014,0.86328799886853302,397,39,82.76923076923077,1
185.72280092592592,25.442151361349129,0.05847940774070774,0.87005114322118038,346,41,80.59756097560975,1
167.81863667052468,25.882401722313972,0.052770479810297935,0.87806191695210145,221,37,82.58108108108108,1
179.85825376157408,25.581499883221831,0.06042651520215598,0.86985664916597916,539,41,82.57317073170732,1
150.11313657407408,26.366616613495406,0.0543312789255562,0.88596525591003294,540,31,94.61290322580645,1
41.325906635802468,31.968579706726544,0.04434086782167465,0.95434991563035831,476,46,24.065217391304348,1
140.7910759066358,26.645052331025294,0.047636954567470934,0.89464930683306987,327,33,86.37878787878788,1
8.8304277584876552,38.670986189380031,0.02290946642577324,0.9903152751985016,291,21,30.285714285714285,1
53.765673225308639,30.82575272688738,0.03508993317727747,0.95121166316745986,420,18,79.77777777777777,1
185.86781442901236,25.438761686541071,0.057800393645796824,0.87347277484910602,444,25,119.58,1
135.97538097993828,26.796200765595721,0.04549540376565333,0.89739607234414631,496,23,124.76086956521739,1
185.1615306712963,25.455295985683822,0.06046434143068423,0.87353393858622941,204,22,139.11363636363637,1
139.30144434799382,26.691247414352482,0.05607861145507441,0.89414306699294333,451,26,116.11538461538461,1
145.79851466049382,26.493272612895016,0.061904616685382906,0.89014231453572956,390,15,181.56666666666666,1
48.791124131944443,31.247395366339731,0.04515573243126988,0.94901177255203273,317,49,25.336734693877553,1
162.65809461805554,26.018046802129604,0.06057102502327949,0.87982379610009465,331,13,206.96153846153845,1
22.519386574074073,34.605238046674252,0.04658912164702435,0.96780939701702695,418,58,50.758620689655174,1
145.47175202546296,26.503016914669114,0.05105828474124845,0.88348850467687723,547,18,141.75,1
104.15565923996914,27.953974887932844,0.05700503087248683,0.91511071946151235,433,9,241.44444444444446,1
140.57081886574073,26.651851861365273,0.058917900584487454,0.8960459801773365,400,8,310.3125,1
137.8096305941358,26.738007922967153,0.0506824244016554,0.89535118299925154,456,4,642.75,1
129.72718942901236,27.000493517733322,0.05734751108504073,0.90233405496168428,318,10,232.1,1
13.068190586419753,36.968649012699849,0.02941525954505473,0.98744424817329879,292,20,47.0,1
135.76698736496914,26.802861796434463,0.05307101926518482,0.89951491134231387,385,5,517.9,1
24.548635223765434,34.2305300824857,0.05231647060744782,0.9708924334308856,514,45,48.077777777777776,1
136.52519772376544,26.778675466892391,0.05483421210255024,0.90032298624960183,356,3,899.0,1
39.799635898919753,32.132012618548586,0.055940491380191575,0.95989493279931204,623,13,59.15384615384615,1
117.61840518904322,27.426050744457772,0.05725645765527898,0.9093130089569178,655,12,164.54166666666666,1
66.557581018518519,29.898828313803104,0.058822354839282616,0.94009218899721303,400,11,113.63636363636364,1
151.18927228009258,26.335593842188992,0.055618231112430964,0.89601326472311948,613,3,920.1666666666666,1
145.91728153935185,26.489736307789652,0.06235115193897719,0.8985072361249532,359,3,918.3333333333334,1
142.03673562885803,26.606796783328477,0.0553872028174557,0.90255523685574723,505,5,534.6,1
148.60525173611111,26.410462031276669,0.059962200152819806,0.89818555922694321,574,3,923.8333333333334,1
28.486099054783949,33.584473807395973,0.02183296082941249,0.97578452234114155,447,11,52.90909090909091,1
118.0964988425926,27.40843338410038,0.05273579105508649,0.91066080263690419,192,10,203.8,1
17.982723283179013,35.582248994273804,0.01977776374171644,0.9839133048114469,343,17,27.11764705882353,1
147.5829475308642,26.440441810305025,0.05821817559954305,0.89951238570454561,322,4,680.875,1
133.06159577546296,26.89027633338203,0.05508167465926546,0.90439860279271878,215,4,630.5,1
96.664134837962962,28.278149925882875,0.05479120261272496,0.92043401559459614,412,8,221.5,1
141.15399546682099,26.633871851888365,0.06064343450126012,0.90013418224933539,403,5,530.0,1
108.92859037422839,27.759384773276651,0.053978744346799994,0.91550006512340776,343,13,138.07692307692307,1
134.18874180169752,26.853642800461003,0.0585758519540769,0.90341953273274322,461,3,893.5,1
18.00513599537037,35.576839548598088,0.023314854159880143,0.98363839584710544,470,8,110.625,1
84.667136863425924,28.853654871177419,0.034218340187396584,0.93221808256861893,181,16,95.28125,1
119.44184027777777,27.359238747885243,0.061634700466997976,0.91128614224686733,144,6,385.25,1
104.89761766975309,27.923147358262021,0.06068330410137542,0.92077932754445313,238,7,307.07142857142856,1
67.580379533179013,29.832597344130146,0.05525179188863325,0.94198738856329456,499,16,102.53125,1
62.620720003858025,30.163623041040243,0.055328506556819514,0.94506397192505143,345,18,64.44444444444444,1
53.717062114197532,30.829681085928019,0.0557404491938399,0.95020390124735155,342,16,69.90625,1
11.960515528549383,37.35330461618608,0.025626169712477435,0.98840685280922824,401,7,33.785714285714285,1
44.084165219907405,31.68797739485116,0.05651003982981977,0.95843878116520609,311,15,52.96666666666667,1
48.123806423611114,31.307203896774347,0.052595361287861735,0.95760558726634504,275,12,68.41666666666667,1
26.490427276234566,33.899913975795734,0.05991827576249837,0.97208017255568235,538,36,29.52777777777778,1
15.970257040895062,36.09768454714149,0.05725701164587569,0.97823118432016276,425,46,59.40217391304348,1
36.343894675925924,32.526488956385599,0.02696050180068887,0.97312834401109438,380,12,63.041666666666664,1
136.08863811728395,26.792584928941544,0.058602871413300665,0.90192364673039793,390,63,30.53968253968254,0
